id_gestion;id_documento;fecha_gestion;tipo_gestion;resultado;ejecutivo_cobranza
GES-000027;DOC-2025-04142;2025-12-24;LLAMADA;DISPUTA;Nataly Poblete Ruiz
GES-000214;DOC-2025-02791;2025-12-24;LLAMADA;COMPROMISO_PAGO;Paula Zambrano Leiva
GES-000219;DOC-2025-03573;2025-12-24;VISITA;SIN_RESPUESTA;Paula Zambrano Leiva
GES-000317;DOC-2025-03346;2025-12-24;EMAIL;SIN_RESPUESTA;Hector Manriquez Salas
GES-000424;DOC-2025-03608;2025-12-24;EMAIL;SIN_RESPUESTA;Nataly Poblete Ruiz
GES-000560;DOC-2025-03415;2025-12-24;LLAMADA;COMPROMISO_PAGO;Paula Zambrano Leiva
GES-000715;DOC-2025-02229;2025-12-24;LLAMADA;SIN_RESPUESTA;Nataly Poblete Ruiz
GES-000435;DOC-2025-02030;2025-12-25;LLAMADA;COMPROMISO_PAGO;Ximena Toro Pacheco
GES-000684;DOC-2025-03052;2025-12-25;PREJUDICIAL;INCOBRABLE_DECLARADO;Cristian Bravo Aguilera
GES-000790;DOC-2025-02807;2025-12-25;EMAIL;COMPROMISO_PAGO;Cristian Bravo Aguilera
GES-000860;DOC-2025-03459;2025-12-25;LLAMADA;COMPROMISO_PAGO;Paula Zambrano Leiva
GES-000862;DOC-2025-04100;2025-12-25;CARTA_CERTIFICADA;DISPUTA;Paula Zambrano Leiva
GES-000863;DOC-2025-02597;2025-12-25;LLAMADA;SIN_RESPUESTA;Cristian Bravo Aguilera
GES-000040;DOC-2025-02580;2025-12-26;EMAIL;SIN_RESPUESTA;Paula Zambrano Leiva
GES-000041;DOC-2025-03903;2025-12-26;EMAIL;PAGO_PARCIAL;Nataly Poblete Ruiz
GES-000061;DOC-2025-03707;2025-12-26;LLAMADA;SIN_RESPUESTA;Cristian Bravo Aguilera
GES-000594;DOC-2025-02848;2025-12-26;LLAMADA;COMPROMISO_PAGO;Ximena Toro Pacheco
GES-000955;DOC-2025-04357;2025-12-26;DEMANDA_JUDICIAL;DISPUTA;Hector Manriquez Salas
GES-000018;DOC-2025-04048;2025-12-27;LLAMADA;COMPROMISO_PAGO;Hector Manriquez Salas
GES-000099;DOC-2025-02823;2025-12-27;EMAIL;PAGO_PARCIAL;Hector Manriquez Salas
GES-000189;DOC-2025-04344;2025-12-27;EMAIL;SIN_RESPUESTA;Nataly Poblete Ruiz
GES-000372;DOC-2025-02292;2025-12-27;EMAIL;PAGO_PARCIAL;Ximena Toro Pacheco
GES-000471;DOC-2025-04196;2025-12-27;LLAMADA;COMPROMISO_PAGO;Nataly Poblete Ruiz
GES-000887;DOC-2025-02036;2025-12-27;LLAMADA;SIN_RESPUESTA;Hector Manriquez Salas
GES-000035;DOC-2025-04192;2025-12-28;LLAMADA;SIN_RESPUESTA;Cristian Bravo Aguilera
GES-000078;DOC-2025-02670;2025-12-28;CARTA_CERTIFICADA;SIN_RESPUESTA;Paula Zambrano Leiva
GES-000433;DOC-2025-03200;2025-12-28;EMAIL;SIN_RESPUESTA;Ximena Toro Pacheco
GES-000736;DOC-2025-03421;2025-12-28;EMAIL;INCOBRABLE_DECLARADO;Nataly Poblete Ruiz
GES-000895;DOC-2025-02507;2025-12-28;LLAMADA;COMPROMISO_PAGO;Ximena Toro Pacheco
GES-000057;DOC-2025-03799;2025-12-29;EMAIL;PAGO_PARCIAL;Cristian Bravo Aguilera
GES-000535;DOC-2025-03913;2025-12-29;EMAIL;SIN_RESPUESTA;Ximena Toro Pacheco
GES-000893;DOC-2025-03046;2025-12-29;LLAMADA;INCOBRABLE_DECLARADO;Cristian Bravo Aguilera
GES-000980;DOC-2025-02834;2025-12-29;LLAMADA;SIN_RESPUESTA;Ximena Toro Pacheco
GES-000347;DOC-2025-04311;2025-12-30;CARTA_CERTIFICADA;SIN_RESPUESTA;Nataly Poblete Ruiz
GES-000451;DOC-2025-03000;2025-12-30;LLAMADA;COMPROMISO_PAGO;Ximena Toro Pacheco
GES-000531;DOC-2025-02795;2025-12-30;EMAIL;PAGO_PARCIAL;Hector Manriquez Salas
GES-000573;DOC-2025-03165;2025-12-30;EMAIL;SIN_RESPUESTA;Nataly Poblete Ruiz
GES-000675;DOC-2025-03835;2025-12-30;LLAMADA;SIN_RESPUESTA;Cristian Bravo Aguilera
GES-000713;DOC-2025-03721;2025-12-30;LLAMADA;INCOBRABLE_DECLARADO;Ximena Toro Pacheco
GES-000944;DOC-2025-04096;2025-12-30;EMAIL;SIN_RESPUESTA;Ximena Toro Pacheco
GES-001026;DOC-2025-03783;2025-12-30;EMAIL;INCOBRABLE_DECLARADO;Paula Zambrano Leiva
GES-000020;DOC-2025-02527;2025-12-31;EMAIL;SIN_RESPUESTA;Paula Zambrano Leiva
GES-000045;DOC-2025-02303;2025-12-31;VISITA;DISPUTA;Ximena Toro Pacheco
GES-000056;DOC-2025-02543;2025-12-31;LLAMADA;DISPUTA;Cristian Bravo Aguilera
GES-000060;DOC-2025-03404;2025-12-31;LLAMADA;SIN_RESPUESTA;Ximena Toro Pacheco
GES-000126;DOC-2025-02815;2025-12-31;EMAIL;INCOBRABLE_DECLARADO;Cristian Bravo Aguilera
GES-000235;DOC-2025-03887;2025-12-31;LLAMADA;SIN_RESPUESTA;Paula Zambrano Leiva
GES-000326;DOC-2025-04034;2025-12-31;EMAIL;SIN_RESPUESTA;Nataly Poblete Ruiz
GES-000348;DOC-2025-02564;2025-12-31;EMAIL;DISPUTA;Paula Zambrano Leiva
GES-000465;DOC-2025-04009;2025-12-31;CARTA_CERTIFICADA;COMPROMISO_PAGO;Hector Manriquez Salas
GES-000787;DOC-2025-04036;2025-12-31;LLAMADA;SIN_RESPUESTA;Ximena Toro Pacheco
